react_id;name;rule;subsystem;lb;ub;ocf
REV_DAPtex;REV_ 1,5-Diaminopentane transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_DCAtex;REV_Decanoate transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_DCMPtex;REV_dCMP transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_DCYTtex;REV_deoxycytidine transport via diffusion (extracellular to periplasm);(b0411);Transport, Outer Membrane;0.000000;1000.000000;0
REV_DDGLCNt2rpp;REV_ 2-dehydro-3-deoxy-D-gluconate transport via proton symport, reversible (periplasm);(b3909);Transport, Inner Membrane;0.000000;1000.000000;0
REV_DDGLCNtex;REV_ 2-dehydro-3-deoxy-D-gluconate transport via diffusion (extracellular to periplasm);(b0241) or (b0929) or (b2215) or (b1377);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_DDPGALA;REV_ 2-dehydro-3-deoxy-6-phosphogalactonate aldolase;(b4477);Alternate Carbon Metabolism;0.000000;1000.000000;0
REV_DGK1;REV_deoxyguanylate kinase (dGMP:ATP);(b3648);Nucleotide Salvage Pathway;0.000000;1000.000000;0
REV_DGMPtex;REV_dGMP transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_DGSNtex;REV_deoxyguanosine transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_DHAtex;REV_Dihydroxyacetone transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_DHAtpp;REV_Dihydroxyacetone transport via facilitated diffusion (periplasm);;Transport, Inner Membrane;0.000000;1000.000000;0
REV_DHBD;REV_ 2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase;(b0596);Cofactor and Prosthetic Group Biosynthesis;0.000000;1000.000000;0
REV_DHFR;REV_dihydrofolate reductase;(b0048) or (b1606);Cofactor and Prosthetic Group Biosynthesis;0.000000;1000.000000;0
REV_DHORTS;REV_dihydroorotase;(b1062);Purine and Pyrimidine Biosynthesis;0.000000;1000.000000;0
REV_DHPTPE;REV_dihydroneopterin triphosphate 2'-epimerase;(b2303);Cofactor and Prosthetic Group Biosynthesis;0.000000;1000.000000;0
REV_DIMPtex;REV_dIMP transport via diffusion (extracellular to periplasm);(b0241) or (b0929) or (b2215) or (b1377);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_DINStex;REV_deoxyinosine transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_DMSOtex;REV_Dimethyl sulfoxide transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_DMStex;REV_Dimethyl sulfide transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_DOPAtex;REV_dopamine transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_DSERDHr;REV_D-serine dehydrogenase;(b1539);Glycine and Serine Metabolism;0.000000;1000.000000;0
REV_DSERtex;REV_D-serine transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_DTMPK;REV_dTMP kinase;(b1098);Nucleotide Salvage Pathway;0.000000;1000.000000;0
REV_DTMPtex;REV_dTMP transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_DUMPtex;REV_dUMP transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_DURIPP;REV_deoxyuridine phosphorylase;(b4382) or (b4384);Nucleotide Salvage Pathway;0.000000;1000.000000;0
REV_DURItex;REV_deoxyuridine transport via diffusion (extracellular to periplasm);(b0411);Transport, Outer Membrane;0.000000;1000.000000;0
REV_D_LACt2pp;REV_D-lactate transport via proton symport (periplasm);(b3603) or (b2975);Transport, Inner Membrane;0.000000;1000.000000;0
REV_D_LACtex;REV_D-lactate transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_E4PD;REV_Erythrose 4-phosphate dehydrogenase;(b2927);Cofactor and Prosthetic Group Biosynthesis;0.000000;1000.000000;0
REV_ECOAH1;REV_ 3-hydroxyacyl-CoA dehydratase (3-hydroxybutanoyl-CoA);(b3846) or (b2341);Membrane Lipid Metabolism;0.000000;1000.000000;0
REV_ECOAH2;REV_ 3-hydroxyacyl-CoA dehydratase (3-hydroxyhexanoyl-CoA);(b3846) or (b2341);Membrane Lipid Metabolism;0.000000;1000.000000;0
REV_ECOAH3;REV_ 3-hydroxyacyl-CoA dehydratase (3-hydroxyoctanoyl-CoA);(b2341) or (b3846);Membrane Lipid Metabolism;0.000000;1000.000000;0
REV_ECOAH4;REV_ 3-hydroxyacyl-CoA dehydratase (3-hydroxydecanoyl-CoA);(b3846) or (b2341);Membrane Lipid Metabolism;0.000000;1000.000000;0
REV_ECOAH5;REV_ 3-hydroxyacyl-CoA dehydratase (3-hydroxydodecanoyl-CoA);(b3846) or (b2341);Membrane Lipid Metabolism;0.000000;1000.000000;0
REV_ECOAH6;REV_ 3-hydroxyacyl-CoA dehydratase (3-hydroxytetradecanoyl-CoA);(b3846) or (b2341);Membrane Lipid Metabolism;0.000000;1000.000000;0
REV_ECOAH7;REV_ 3-hydroxyacyl-CoA dehydratase (3-hydroxyhexadecanoyl-CoA);(b3846) or (b2341);Membrane Lipid Metabolism;0.000000;1000.000000;0
REV_ECOAH8;REV_ 3-hydroxyacyl-CoA dehydratase (3-hydroxyoctadecanoyl-CoA);(b3846) or (b2341);Membrane Lipid Metabolism;0.000000;1000.000000;0
REV_ENO;REV_enolase;(b2779);Glycolysis/Gluconeogenesis;0.000000;1000.000000;0
REV_ETHAtex;REV_ethanolamine transport via diffusion (extracellular);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_ETHSO3tex;REV_ethanesulfonate transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_ETOHt2rpp;REV_ethanol reversible transport via proton symport (periplasm);;Transport, Inner Membrane;0.000000;1000.000000;0
REV_ETOHtex;REV_ethanol transport via diffusion (extracellular to periplasm);(b2215) or (b0241) or (b1377) or (b0929);Transport, Outer Membrane Porin;0.000000;1000.000000;0
REV_EX_12ppd_R(e);REV_(R)-Propane-1,2-diol exchange;;;0.000000;-0.000000;0
REV_EX_12ppd_S(e);REV_(S)-Propane-1,2-diol exchange;;;0.000000;-0.000000;0
REV_EX_14glucan(e);REV_ 1,4-alpha-D-glucan exchange;;;0.000000;-0.000000;0
REV_EX_15dap(e);REV_ 1,5-Diaminopentane exchange;;;0.000000;-0.000000;0
REV_EX_23camp(e);REV_ 2',3'-Cyclic AMP exchange;;;0.000000;-0.000000;0
REV_EX_23ccmp(e);REV_ 2',3'-Cyclic CMP exchange;;;0.000000;-0.000000;0
REV_EX_23cgmp(e);REV_ 2',3'-Cyclic GMP exchange;;;0.000000;-0.000000;0
REV_EX_23cump(e);REV_ 2',3'-Cyclic UMP exchange;;;0.000000;-0.000000;0
REV_EX_23dappa(e);REV_ 2,3-diaminopropionate exchange;;;0.000000;-0.000000;0
REV_EX_26dap_M(e);REV_meso-2,6-Diaminoheptanedioate exchange;;;0.000000;-0.000000;0
REV_EX_2ddglcn(e);REV_ 2-Dehydro-3-deoxy-D-gluconate exchange;;;0.000000;-0.000000;0
REV_EX_34dhpac(e);REV_ 3,4-Dihydroxyphenylacetaldehyde exchange;;;0.000000;-0.000000;0
REV_EX_3amp(e);REV_ 3'-AMP exchange;;;0.000000;-0.000000;0
REV_EX_3cmp(e);REV_ 3'-cmp exchange;;;0.000000;-0.000000;0
REV_EX_3gmp(e);REV_ 3'-GMP exchange;;;0.000000;-0.000000;0
REV_EX_3hcinnm(e);REV_ 3-hydroxycinnamic acid exchange;;;0.000000;-0.000000;0
REV_EX_3hpppn(e);REV_ 3-(3-hydroxy-phenyl)propionate exchange;;;0.000000;-0.000000;0
REV_EX_3ump(e);REV_ 3'-UMP exchange;;;0.000000;-0.000000;0
REV_EX_4abut(e);REV_ 4-Aminobutanoate exchange;;;0.000000;-0.000000;0
REV_EX_4hoxpacd(e);REV_ 4-Hydroxyphenylacetaldehyde exchange;;;0.000000;-0.000000;0
REV_EX_5dglcn(e);REV_ 5-Dehydro-D-gluconate exchange;;;0.000000;-0.000000;0
REV_EX_LalaDgluMdapDala(e);REV_L-alanine-D-glutamate-meso-2,6-diaminoheptanedioate-D-alanine exchange;;;0.000000;-0.000000;0
REV_EX_LalaDgluMdap(e);REV_L-alanine-D-glutamate-meso-2,6-diaminoheptanedioate exchange;;;0.000000;-0.000000;0
REV_EX_ac(e);REV_Acetate exchange;;;0.000000;-0.000000;0
REV_EX_acac(e);REV_Acetoacetate exchange;;;0.000000;-0.000000;0
REV_EX_acald(e);REV_Acetaldehyde exchange;;;0.000000;-0.000000;0
REV_EX_acgal1p(e);REV_N-Acetyl-D-galactosamine 1-phosphate exchange;;;0.000000;-0.000000;0
REV_EX_acgal(e);REV_N-Acetyl-D-galactosamine exchange;;;0.000000;-0.000000;0
REV_EX_acgam1p(e);REV_N-Acetyl-D-glucosamine 1-phosphate exchange;;;0.000000;-0.000000;0
REV_EX_acgam(e);REV_N-Acetyl-D-glucosamine exchange;;;0.000000;-0.000000;0
REV_EX_acmana(e);REV_N-Acetyl-D-mannosamine exchange;;;0.000000;-0.000000;0
REV_EX_acmum(e);REV_N-Acetylmuramate exchange;;;0.000000;-0.000000;0
REV_EX_acnam(e);REV_N-Acetylneuraminate exchange;;;0.000000;-0.000000;0
REV_EX_acolipa(e);REV_ 4-Amino-4-deoxy-L-arabinose modified core oligosaccharide lipid A exchange;;;0.000000;-0.000000;0
REV_EX_acser(e);REV_O-Acetyl-L-serine exchange;;;0.000000;-0.000000;0
REV_EX_ade(e);REV_Adenine exchange;;;0.000000;-0.000000;0
REV_EX_adn(e);REV_Adenosine exchange;;;0.000000;-0.000000;0
REV_EX_adocbl(e);REV_Adenosylcobalamin exchange;;;0.000000;-0.000000;0
REV_EX_ag(e);REV_silver exchange;;;0.000000;-0.000000;0
REV_EX_agm(e);REV_Agmatine exchange;;;0.000000;-0.000000;0
REV_EX_akg(e);REV_ 2-Oxoglutarate exchange;;;0.000000;-0.000000;0
REV_EX_ala_B(e);REV_beta-Alanine exchange;;;0.000000;-0.000000;0
REV_EX_ala_D(e);REV_D-Alanine exchange;;;0.000000;-0.000000;0
REV_EX_ala_L(e);REV_L-Alanine exchange;;;0.000000;-0.000000;0
REV_EX_alaala(e);REV_D-Alanyl-D-alanine exchange;;;0.000000;-0.000000;0
REV_EX_all_D(e);REV_D-Allose exchange;;;0.000000;-0.000000;0
REV_EX_alltn(e);REV_Allantoin exchange;;;0.000000;-0.000000;0
REV_EX_amp(e);REV_AMP exchange;;;0.000000;-0.000000;0
REV_EX_anhgm(e);REV_N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramic acid exchange;;;0.000000;-0.000000;0
REV_EX_arab_L(e);REV_L-Arabinose exchange;;;0.000000;-0.000000;0
REV_EX_arbtn(e);REV_aerobactin minus Fe3 exchange;;;0.000000;-0.000000;0
REV_EX_arbtn_fe3(e);REV_Aerobactin exchange;;;0.000000;-0.000000;0
REV_EX_arg_L(e);REV_L-Arginine exchange;;;0.000000;-0.000000;0
REV_EX_ascb_L(e);REV_L-Ascorbate exchange;;;0.000000;-0.000000;0
REV_EX_asn_L(e);REV_L-Asparagine exchange;;;0.000000;-0.000000;0
REV_EX_aso3(e);REV_arsenite exchange;;;0.000000;-0.000000;0
REV_EX_asp_L(e);REV_L-Aspartate exchange;;;0.000000;-0.000000;0
REV_EX_but(e);REV_Butyrate (n-C4:0) exchange;;;0.000000;-0.000000;0
REV_EX_butso3(e);REV_butanesulfonate exchange;;;0.000000;-0.000000;0
REV_EX_ca2(e);REV_Calcium exchange;;;0.000000;1000.000000;0
REV_EX_cbi(e);REV_Cobinamide exchange;;;0.000000;-0.000000;0
REV_EX_cbl1(e);REV_Cob(I)alamin exchange;;;0.000000;0.010000;0
REV_EX_cd2(e);REV_Cadmium exchange;;;0.000000;-0.000000;0
REV_EX_cgly(e);REV_Cys-Gly exchange;;;0.000000;-0.000000;0
REV_EX_chol(e);REV_Choline exchange;;;0.000000;-0.000000;0
REV_EX_cit(e);REV_Citrate exchange;;;0.000000;-0.000000;0
REV_EX_cl(e);REV_Chloride exchange;;;0.000000;1000.000000;0
REV_EX_cmp(e);REV_CMP exchange;;;0.000000;-0.000000;0
REV_EX_co2(e);REV_CO2 exchange;;;0.000000;1000.000000;0
REV_EX_cobalt2(e);REV_Co2+ exchange;;;0.000000;1000.000000;0
REV_EX_colipa(e);REV_core oligosaccharide lipid A exchange;;;0.000000;-0.000000;0
REV_EX_cpgn(e);REV_coprogen exchange;;;0.000000;-0.000000;0
REV_EX_cpgn_un(e);REV_coprogen unloaded (no Fe(III)) exchange;;;0.000000;-0.000000;0
REV_EX_crn(e);REV_L-Carnitine exchange;;;0.000000;-0.000000;0
REV_EX_csn(e);REV_Cytosine exchange;;;0.000000;-0.000000;0
REV_EX_cu2(e);REV_Cu2+ exchange;;;0.000000;1000.000000;0
REV_EX_cu(e);REV_Cu+ exchange;;;0.000000;-0.000000;0
REV_EX_cyan(e);REV_Hydrogen cyanide exchange;;;0.000000;-0.000000;0
REV_EX_cynt(e);REV_Cyanate exchange;;;0.000000;-0.000000;0
REV_EX_cys_D(e);REV_D-Cysteine exchange;;;0.000000;-0.000000;0
REV_EX_cys_L(e);REV_L-Cysteine exchange;;;0.000000;-0.000000;0
REV_EX_cytd(e);REV_Cytidine exchange;;;0.000000;-0.000000;0
REV_EX_dad_2(e);REV_Deoxyadenosine exchange;;;0.000000;-0.000000;0
REV_EX_damp(e);REV_dAMP exchange;;;0.000000;-0.000000;0
REV_EX_dca(e);REV_Decanoate (n-C10:0) exchange;;;0.000000;-0.000000;0
REV_EX_dcmp(e);REV_dCMP exchange;;;0.000000;-0.000000;0
REV_EX_dcyt(e);REV_Deoxycytidine exchange;;;0.000000;-0.000000;0
REV_EX_ddca(e);REV_Dodecanoate (n-C12:0) exchange;;;0.000000;-0.000000;0
REV_EX_dgmp(e);REV_dGMP exchange;;;0.000000;-0.000000;0
REV_EX_dgsn(e);REV_Deoxyguanosine exchange;;;0.000000;-0.000000;0
REV_EX_dha(e);REV_Dihydroxyacetone exchange;;;0.000000;-0.000000;0
REV_EX_dimp(e);REV_dIMP exchange;;;0.000000;-0.000000;0
REV_EX_din(e);REV_Deoxyinosine exchange;;;0.000000;-0.000000;0
REV_EX_dms(e);REV_Dimethyl sulfide exchange;;;0.000000;-0.000000;0
REV_EX_dmso(e);REV_Dimethyl sulfoxide exchange;;;0.000000;-0.000000;0
REV_EX_dopa(e);REV_Dopamine exchange;;;0.000000;-0.000000;0
REV_EX_dtmp(e);REV_dTMP exchange;;;0.000000;-0.000000;0
REV_EX_dump(e);REV_dUMP exchange;;;0.000000;-0.000000;0
REV_EX_duri(e);REV_Deoxyuridine exchange;;;0.000000;-0.000000;0
REV_EX_eca4colipa(e);REV_(enterobacterial common antigen)x4 core oligosaccharide lipid A exchange;;;0.000000;-0.000000;0
REV_EX_enlipa(e);REV_phosphoethanolamine KDO(2)-lipid (A) exchange;;;0.000000;-0.000000;0
REV_EX_enter(e);REV_Enterochelin exchange;;;0.000000;-0.000000;0
REV_EX_etha(e);REV_Ethanolamine exchange;;;0.000000;-0.000000;0
REV_EX_ethso3(e);REV_ethanesulfonate exchange;;;0.000000;-0.000000;0
REV_EX_etoh(e);REV_Ethanol exchange;;;0.000000;-0.000000;0
REV_EX_f6p(e);REV_D-fructose 6-phosphate exchange;;;0.000000;-0.000000;0
REV_EX_fald(e);REV_Formaldehyde exchange;;;0.000000;-0.000000;0
REV_EX_fe2(e);REV_Fe2+ exchange;;;0.000000;1000.000000;0
REV_EX_fe3(e);REV_Fe3+ exchange;;;0.000000;1000.000000;0
REV_EX_fe3dcit(e);REV_Fe(III)dicitrate exchange;;;0.000000;-0.000000;0
REV_EX_fe3dhbzs(e);REV_ferric 2,3-dihydroxybenzoylserine exchange;;;0.000000;-0.000000;0
REV_EX_fe3hox(e);REV_Fe(III)hydroxamate exchange;;;0.000000;-0.000000;0
REV_EX_fe3hox_un(e);REV_Fe(III)hydoxamate, unloaded exchange;;;0.000000;-0.000000;0
REV_EX_fecrm(e);REV_Ferrichrome exchange;;;0.000000;-0.000000;0
REV_EX_fecrm_un(e);REV_Ferrichrome minus Fe(III) exchange;;;0.000000;-0.000000;0
REV_EX_feenter(e);REV_Fe-enterobactin exchange;;;0.000000;-0.000000;0
REV_EX_feoxam(e);REV_ferroxamine exchange;;;0.000000;-0.000000;0
REV_EX_feoxam_un(e);REV_ferroxamine minus Fe(3) exchange;;;0.000000;-0.000000;0
REV_EX_for(e);REV_Formate exchange;;;0.000000;-0.000000;0
REV_EX_fru(e);REV_D-Fructose exchange;;;0.000000;-0.000000;0
REV_EX_frulys(e);REV_fructoselysine exchange;;;0.000000;-0.000000;0
REV_EX_fruur(e);REV_D-Fructuronate exchange;;;0.000000;-0.000000;0
REV_EX_fuc_L(e);REV_L-Fucose exchange;;;0.000000;-0.000000;0
REV_EX_fum(e);REV_Fumarate exchange;;;0.000000;-0.000000;0
REV_EX_g1p(e);REV_D-Glucose 1-phosphate exchange;;;0.000000;-0.000000;0
REV_EX_g3pc(e);REV_sn-Glycero-3-phosphocholine exchange;;;0.000000;-0.000000;0
REV_EX_g3pe(e);REV_sn-Glycero-3-phosphoethanolamine exchange;;;0.000000;-0.000000;0
REV_EX_g3pg(e);REV_Glycerophosphoglycerol exchange;;;0.000000;-0.000000;0
REV_EX_g3pi(e);REV_sn-Glycero-3-phospho-1-inositol exchange;;;0.000000;-0.000000;0
REV_EX_g3ps(e);REV_Glycerophosphoserine exchange;;;0.000000;-0.000000;0
REV_EX_g6p(e);REV_D-Glucose 6-phosphate exchange;;;0.000000;-0.000000;0
REV_EX_gal1p(e);REV_alpha-D-Galactose 1-phosphate exchange;;;0.000000;-0.000000;0
REV_EX_gal(e);REV_D-Galactose exchange;;;0.000000;-0.000000;0
REV_EX_gal_bD(e);REV_beta D-Galactose exchange;;;0.000000;-0.000000;0
REV_EX_galct_D(e);REV_D-Galactarate exchange;;;0.000000;-0.000000;0
REV_EX_galctn_D(e);REV_D-Galactonate exchange;;;0.000000;-0.000000;0
REV_EX_galctn_L(e);REV_L-Galactonate exchange;;;0.000000;-0.000000;0
REV_EX_galt(e);REV_Galactitol exchange;;;0.000000;-0.000000;0
REV_EX_galur(e);REV_D-Galacturonate exchange;;;0.000000;-0.000000;0
REV_EX_gam6p(e);REV_D-Glucosamine 6-phosphate exchange;;;0.000000;-0.000000;0
REV_EX_gam(e);REV_D-Glucosamine exchange;;;0.000000;-0.000000;0
REV_EX_gbbtn(e);REV_gamma-butyrobetaine exchange;;;0.000000;-0.000000;0
REV_EX_gdp(e);REV_GDP exchange;;;0.000000;-0.000000;0
REV_EX_glc(e);REV_D-Glucose exchange;;;0.000000;1000.000000;0
REV_EX_glcn(e);REV_D-Gluconate exchange;;;0.000000;-0.000000;0
REV_EX_glcr(e);REV_D-Glucarate exchange;;;0.000000;-0.000000;0
REV_EX_glcur1p(e);REV_D-Glucuronate 1-phosphate exchange;;;0.000000;-0.000000;0
REV_EX_glcur(e);REV_D-Glucuronate exchange;;;0.000000;-0.000000;0
REV_EX_gln_L(e);REV_L-Glutamine exchange;;;0.000000;-0.000000;0
REV_EX_glu_L(e);REV_L-Glutamate exchange;;;0.000000;-0.000000;0
REV_EX_gly(e);REV_Glycine exchange;;;0.000000;-0.000000;0
REV_EX_glyald(e);REV_D-Glyceraldehyde exchange;;;0.000000;-0.000000;0
REV_EX_glyb(e);REV_Glycine betaine exchange;;;0.000000;-0.000000;0
REV_EX_glyc2p(e);REV_Glycerol 2-phosphate exchange;;;0.000000;-0.000000;0
REV_EX_glyc3p(e);REV_Glycerol 3-phosphate exchange;;;0.000000;-0.000000;0
REV_EX_glyc(e);REV_Glycerol exchange;;;0.000000;-0.000000;0
REV_EX_glyc_R(e);REV_(R)-Glycerate exchange;;;0.000000;-0.000000;0
REV_EX_glyclt(e);REV_Glycolate exchange;;;0.000000;-0.000000;0
REV_EX_gmp(e);REV_GMP exchange;;;0.000000;-0.000000;0
REV_EX_gsn(e);REV_Guanosine exchange;;;0.000000;-0.000000;0
REV_EX_gthox(e);REV_Oxidized glutathione exchange;;;0.000000;-0.000000;0
REV_EX_gthrd(e);REV_Reduced glutathione exchange;;;0.000000;-0.000000;0
REV_EX_gtp(e);REV_GTP exchange;;;0.000000;-0.000000;0
REV_EX_gua(e);REV_Guanine exchange;;;0.000000;-0.000000;0
REV_EX_h2(e);REV_H2 exchange;;;0.000000;-0.000000;0
REV_EX_h2o2(e);REV_Hydrogen peroxide exchange;;;0.000000;-0.000000;0
REV_EX_h2o(e);REV_H2O exchange;;;0.000000;1000.000000;0
REV_EX_h2s(e);REV_Hydrogen sulfide exchange;;;0.000000;-0.000000;0
REV_EX_h(e);REV_H+ exchange;;;0.000000;1000.000000;0
REV_EX_hacolipa(e);REV_hepta-acylated core oligosaccharide lipid A (E. coli) exchange;;;0.000000;-0.000000;0
REV_EX_halipa(e);REV_hepta-acylated KDO(2)-lipid (A) exchange;;;0.000000;-0.000000;0
REV_EX_hdca(e);REV_Hexadecanoate (n-C16:0) exchange;;;0.000000;-0.000000;0
REV_EX_hdcea(e);REV_hexadecenoate (n-C16:1) exchange;;;0.000000;-0.000000;0
REV_EX_hg2(e);REV_Hg2+ exchange;;;0.000000;-0.000000;0
REV_EX_his_L(e);REV_L-Histidine exchange;;;0.000000;-0.000000;0
REV_EX_hom_L(e);REV_L-Homoserine exchange;;;0.000000;-0.000000;0
REV_EX_hxa(e);REV_Hexanoate (n-C6:0) exchange;;;0.000000;-0.000000;0
REV_EX_hxan(e);REV_Hypoxanthine exchange;;;0.000000;-0.000000;0
REV_EX_idon_L(e);REV_L-Idonate exchange;;;0.000000;-0.000000;0
REV_EX_ile_L(e);REV_L-Isoleucine exchange;;;0.000000;-0.000000;0
REV_EX_imp(e);REV_IMP exchange;;;0.000000;-0.000000;0
REV_EX_indole(e);REV_Indole exchange;;;0.000000;-0.000000;0
REV_EX_inost(e);REV_myo-Inositol exchange;;;0.000000;-0.000000;0
REV_EX_ins(e);REV_Inosine exchange;;;0.000000;-0.000000;0
REV_EX_isetac(e);REV_Isethionic acid exchange;;;0.000000;-0.000000;0
REV_EX_k(e);REV_K+ exchange;;;0.000000;1000.000000;0
REV_EX_kdo2lipid4(e);REV_KDO(2)-lipid IV(A) exchange;;;0.000000;-0.000000;0
REV_EX_lac_D(e);REV_D-lactate exchange;;;0.000000;-0.000000;0
REV_EX_lac_L(e);REV_L-Lactate exchange;;;0.000000;-0.000000;0
REV_EX_lcts(e);REV_Lactose exchange;;;0.000000;-0.000000;0
REV_EX_leu_L(e);REV_L-Leucine exchange;;;0.000000;-0.000000;0
REV_EX_lipa(e);REV_KDO(2)-lipid (A) exchange;;;0.000000;-0.000000;0
REV_EX_lipa_cold(e);REV_cold adapted KDO(2)-lipid (A) exchange;;;0.000000;-0.000000;0
REV_EX_lys_L(e);REV_L-Lysine exchange;;;0.000000;-0.000000;0
REV_EX_lyx_L(e);REV_L-Lyxose exchange;;;0.000000;-0.000000;0
REV_EX_mal_D(e);REV_D-Malate exchange;;;0.000000;-0.000000;0
REV_EX_mal_L(e);REV_L-Malate exchange;;;0.000000;-0.000000;0
REV_EX_malt(e);REV_Maltose exchange;;;0.000000;-0.000000;0
REV_EX_malthx(e);REV_Maltohexaose exchange;;;0.000000;-0.000000;0
REV_EX_maltpt(e);REV_Maltopentaose exchange;;;0.000000;-0.000000;0
REV_EX_malttr(e);REV_Maltotriose exchange;;;0.000000;-0.000000;0
REV_EX_maltttr(e);REV_Maltotetraose exchange;;;0.000000;-0.000000;0
REV_EX_man6p(e);REV_D-Mannose 6-phosphate exchange;;;0.000000;-0.000000;0
REV_EX_man(e);REV_D-Mannose exchange;;;0.000000;-0.000000;0
REV_EX_manglyc(e);REV_ 2(alpha-D-Mannosyl)-D-glycerate exchange;;;0.000000;-0.000000;0
REV_EX_melib(e);REV_Melibiose exchange;;;0.000000;-0.000000;0
REV_EX_met_D(e);REV_D-Methionine exchange;;;0.000000;-0.000000;0
REV_EX_met_L(e);REV_L-Methionine exchange;;;0.000000;-0.000000;0
REV_EX_metsox_R_L(e);REV_L-methionine-R-sulfoxide exchange;;;0.000000;-0.000000;0
REV_EX_metsox_S_L(e);REV_L-Methionine S-oxide exchange;;;0.000000;-0.000000;0
REV_EX_mg2(e);REV_Mg exchange;;;0.000000;1000.000000;0
REV_EX_minohp(e);REV_myo-Inositol hexakisphosphate exchange;;;0.000000;-0.000000;0
REV_EX_mmet(e);REV_S-Methyl-L-methionine exchange;;;0.000000;-0.000000;0
REV_EX_mn2(e);REV_Mn2+ exchange;;;0.000000;1000.000000;0
REV_EX_mnl(e);REV_D-Mannitol exchange;;;0.000000;-0.000000;0
REV_EX_mobd(e);REV_Molybdate exchange;;;0.000000;1000.000000;0
REV_EX_mso3(e);REV_methanesulfonate exchange;;;0.000000;-0.000000;0
REV_EX_n2o(e);REV_Nitrous oxide exchange;;;0.000000;-0.000000;0
REV_EX_na1(e);REV_Sodium exchange;;;0.000000;1000.000000;0
REV_EX_nac(e);REV_Nicotinate exchange;;;0.000000;-0.000000;0
REV_EX_nh4(e);REV_Ammonia exchange;;;0.000000;1000.000000;0
REV_EX_ni2(e);REV_Ni2+ exchange;;;0.000000;-0.000000;0
REV_EX_nmn(e);REV_NMN exchange;;;0.000000;-0.000000;0
REV_EX_no2(e);REV_Nitrite exchange;;;0.000000;-0.000000;0
REV_EX_no3(e);REV_Nitrate exchange;;;0.000000;-0.000000;0
REV_EX_no(e);REV_Nitric oxide exchange;;;0.000000;-0.000000;0
REV_EX_o16a4colipa(e);REV_(O16 antigen)x4 core oligosaccharide lipid A exchange;;;0.000000;-0.000000;0
REV_EX_o2(e);REV_O2 exchange;;;0.000000;1000.000000;0
REV_EX_o2s(e);REV_Superoxide anion exchange;;;0.000000;-0.000000;0
REV_EX_ocdca(e);REV_octadecanoate (n-C18:0) exchange;;;0.000000;-0.000000;0
REV_EX_ocdcea(e);REV_octadecenoate (n-C18:1) exchange;;;0.000000;-0.000000;0
REV_EX_octa(e);REV_octanoate (n-C8:0) exchange;;;0.000000;-0.000000;0
REV_EX_orn(e);REV_Ornithine exchange;;;0.000000;-0.000000;0
REV_EX_orot(e);REV_Orotate exchange;;;0.000000;-0.000000;0
REV_EX_pacald(e);REV_Phenylacetaldehyde exchange;;;0.000000;-0.000000;0
REV_EX_peamn(e);REV_Phenethylamine exchange;;;0.000000;-0.000000;0
REV_EX_phe_L(e);REV_L-Phenylalanine exchange;;;0.000000;-0.000000;0
